         x          y          z
    111.41      72.28       1.00
    111.41     171.73       1.00
    111.43     -62.40       1.00
    111.43      87.11       1.00
    111.71     -85.03       1.00
    111.71      69.33       1.00
    112.46     -47.83       1.00
    112.46      80.99       1.00
    112.63    -112.03       1.00
    112.63     119.51       1.00
    112.78     -95.72       1.00
    112.78     103.86       1.00
    112.80     -91.78       1.00
    112.80     -87.83       1.00
    112.84     -94.06       1.00
    112.84     -89.69       1.00
    112.97    -105.56       1.00
    112.97     -80.18       1.00
    113.09    -100.48       1.00
    113.09     -85.12       1.00
    113.61     -73.18       1.00
    113.61     168.72       1.00
    113.79    -110.46       1.00
    113.79     -76.33       1.00
    114.23     -97.11       1.00
    114.23     -85.14       1.00
    115.71    -145.51       1.00
    115.71     -67.59       1.00
    116.88     -58.60       1.00
    116.88      90.16       1.00
    116.95     -64.27       1.00
    116.95      90.15       1.00
    116.96     -98.37       1.00
    116.96     -80.12       1.00
    117.54     -71.42       1.00
    117.54     174.02       1.00
    118.23     -87.68       1.00
    118.23     -83.10       1.00
    119.83     -84.47       1.00
    119.83     101.95       1.00
    119.92     -81.02       1.00
    119.92     -75.15       1.00
    119.96     -61.62       1.00
    119.96     107.54       1.00
    120.11    -111.53       1.00
    120.11     -76.37       1.00
    132.04    -126.25       1.00
    132.04      68.21       1.00
    152.69     -89.95       1.00
    152.69     -48.85       1.00
